IDDE;DNI1;DNI2;PERIODO;ID_SERVI;NOMBRE_SERVI;CODI_SENTI;PATENTE;CODI_EXPE;FECH_CHI;FECH_UTC;POSI_PUNTO;LATITUD;LONGITUD;VELOCIDAD;PASO_HORA_CHL;PASO_HORA_UTC;PERIODO_HORA;VALIDA;EXTRA
KHBF36-05/06/2021 20:25:33-26;96711420;77130027;202106;376;104;1;KHBF36;22939133;05/06/2021 20:25:33;06/06/2021 00:25:33;26;-23,569918;-70,37826;31;05/06/2021 21:55:12;06/06/2021 01:55:12;20;0;0
KHBF36-05/06/2021 20:25:33-27;96711420;77130027;202106;376;104;1;KHBF36;22939133;05/06/2021 20:25:33;06/06/2021 00:25:33;27;-23.564537;-70.384818;19;05/06/2021 22:01:48;06/06/2021 02:01:48;20;0;0
KHBF36-05/06/2021 20:25:33-28;96711420;77130027;202106;376;104;1;KHBF36;22939133;05/06/2021 20:25:33;06/06/2021 00:25:33;28;-23,563262;-70,390918;32;05/06/2021 22:03:00;06/06/2021 02:03:00;20;0;0
KHBF36-05/06/2021 20:25:33-29;96711420;77130027;202106;376;104;1;KHBF36;22939133;05/06/2021 20:25:33;06/06/2021 00:25:33;29;-23.555423;-70.391340;19;05/06/2021 22:11:34;06/06/2021 02:11:34;20;0;0
LVKR46-05/06/2021 20:41:34-1;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;1;-23.735081;-70.440404;40;05/06/2021 20:41:34;06/06/2021 00:41:34;20;0;0
LVKR46-05/06/2021 20:41:34-2;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;2;-23,702242;-70,42344;61;05/06/2021 20:47:05;06/06/2021 00:47:05;20;0;0
LVKR46-05/06/2021 20:41:34-3;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;3;-23.678744;-70.409430;7;05/06/2021 20:53:31;06/06/2021 00:53:31;20;0;0
LVKR46-05/06/2021 20:41:34-4;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;4;-23,672543;-70,40457;33;05/06/2021 20:59:04;06/06/2021 00:59:04;20;0;0
LVKR46-05/06/2021 20:41:34-5;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;5;-23,669593;-70,400973;16;05/06/2021 21:01:04;06/06/2021 01:01:04;20;0;0
LVKR46-05/06/2021 20:41:34-6;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;6;-23,66486;-70,39725;31;05/06/2021 21:04:02;06/06/2021 01:04:02;20;0;0
LVKR46-05/06/2021 20:41:34-7;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;7;-23,656458;-70,393505;9;05/06/2021 21:08:01;06/06/2021 01:08:01;20;0;0
LVKR46-05/06/2021 20:41:34-8;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;8;-23,647062;-70,401498;19;05/06/2021 21:18:01;06/06/2021 01:18:01;20;0;0
LVKR46-05/06/2021 20:41:34-9;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;9;-23,64712;-70,398053;9;05/06/2021 21:20:16;06/06/2021 01:20:16;20;0;0
LVKR46-05/06/2021 20:41:34-10;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;10;-23,648435;-70,391305;27;05/06/2021 21:25:00;06/06/2021 01:25:00;20;0;0
LVKR46-05/06/2021 20:41:34-11;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;11;-23,63949;-70,386363;0;05/06/2021 21:28:02;06/06/2021 01:28:02;20;0;0
LVKR46-05/06/2021 20:41:34-12;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;12;-23.631041;-70.385091;22;05/06/2021 21:31:32;06/06/2021 01:31:32;20;0;0
LVKR46-05/06/2021 20:41:34-13;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;13;-23,628892;-70,3774;11;05/06/2021 21:35:18;06/06/2021 01:35:18;20;0;0
LVKR46-05/06/2021 20:41:34-14;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;14;-23,622028;-70,379622;0;05/06/2021 21:40:03;06/06/2021 01:40:03;20;0;0
LVKR46-05/06/2021 20:41:34-15;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;15;-23,610885;-70,378113;17;05/06/2021 21:46:03;06/06/2021 01:46:03;20;0;0
LVKR46-05/06/2021 20:41:34-16;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;16;-23,601783;-70,377053;29;05/06/2021 21:49:03;06/06/2021 01:49:03;20;0;0
LVKR46-05/06/2021 20:41:34-17;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;17;-23.599461;-70.374853;9;05/06/2021 21:52:02;06/06/2021 01:52:02;20;0;0
LVKR46-05/06/2021 20:41:34-18;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;18;-23,597057;-70,377097;11;05/06/2021 21:52:59;06/06/2021 01:52:59;20;0;0
LVKR46-05/06/2021 20:41:34-19;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;19;-23.592430;-70.378548;15;05/06/2021 21:55:35;06/06/2021 01:55:35;20;0;0
LVKR46-05/06/2021 20:41:34-20;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;20;-23.586614;-70.380019;16;05/06/2021 21:59:32;06/06/2021 01:59:32;20;0;0
LVKR46-05/06/2021 20:41:34-21;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;21;-23.583971;-70.381250;17;05/06/2021 22:01:31;06/06/2021 02:01:31;20;0;0
LVKR46-05/06/2021 20:41:34-22;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;22;-23,57851;-70,380847;33;05/06/2021 22:03:00;06/06/2021 02:03:00;20;0;0
LVKR46-05/06/2021 20:41:34-23;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;23;-23,575442;-70,378737;30;05/06/2021 22:08:01;06/06/2021 02:08:01;20;0;0
LVKR46-05/06/2021 20:41:34-24;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;24;-23,573458;-70,382108;28;05/06/2021 22:11:00;06/06/2021 02:11:00;20;0;0
LVKR46-05/06/2021 20:41:34-25;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;25;-23.569675;-70.379514;16;05/06/2021 22:10:34;06/06/2021 02:10:34;20;0;0
LVKR46-05/06/2021 20:41:34-26;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;26;-23.569543;-70.377594;16;05/06/2021 22:10:34;06/06/2021 02:10:34;20;0;0
LVKR46-05/06/2021 20:41:34-27;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;27;-23.564537;-70.384818;16;05/06/2021 22:10:34;06/06/2021 02:10:34;20;0;0
LVKR46-05/06/2021 20:41:34-28;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;28;-23.563513;-70.391063;16;05/06/2021 22:10:34;06/06/2021 02:10:34;20;0;0
LVKR46-05/06/2021 20:41:34-29;96711420;77130027;202106;376;104;1;LVKR46;22940094;05/06/2021 20:41:34;06/06/2021 00:41:34;29;-23.555423;-70.391340;16;05/06/2021 22:10:34;06/06/2021 02:10:34;20;0;0
ZP9696-06/06/2021 20:08:52-1;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;1;-23.735081;-70.440404;41;06/06/2021 20:08:52;07/06/2021 00:08:52;20;0;0
ZP9696-06/06/2021 20:08:52-2;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;2;-23.702243;-70.423490;35;06/06/2021 20:14:39;07/06/2021 00:14:39;20;0;0
ZP9696-06/06/2021 20:08:52-3;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;3;-23,677993;-70,409043;13;06/06/2021 20:20:02;07/06/2021 00:20:02;20;0;0
ZP9696-06/06/2021 20:08:52-4;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;4;-23.672720;-70.404317;2;06/06/2021 20:25:02;07/06/2021 00:25:02;20;0;0
ZP9696-06/06/2021 20:08:52-5;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;5;-23.669938;-70.401066;35;06/06/2021 20:26:32;07/06/2021 00:26:32;20;0;0
ZP9696-06/06/2021 20:08:52-6;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;6;-23,664922;-70,396978;36;06/06/2021 20:28:01;07/06/2021 00:28:01;20;0;0
ZP9696-06/06/2021 20:08:52-7;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;7;-23.657110;-70.394161;21;06/06/2021 20:30:35;07/06/2021 00:30:35;20;0;0
ZP9696-06/06/2021 20:08:52-8;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;8;-23,64782;-70,402035;11;06/06/2021 20:39:18;07/06/2021 00:39:18;20;0;0
ZP9696-06/06/2021 20:08:52-9;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;9;-23,646932;-70,397735;17;06/06/2021 20:43:07;07/06/2021 00:43:07;20;0;0
ZP9696-06/06/2021 20:08:52-10;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;10;-23.648425;-70.391249;17;06/06/2021 20:48:36;07/06/2021 00:48:36;20;0;0
ZP9696-06/06/2021 20:08:52-11;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;11;-23,639342;-70,386453;20;06/06/2021 20:51:04;07/06/2021 00:51:04;20;0;0
ZP9696-06/06/2021 20:08:52-12;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;12;-23,631043;-70,385752;19;06/06/2021 20:54:02;07/06/2021 00:54:02;20;0;0
ZP9696-06/06/2021 20:08:52-13;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;13;-23,629787;-70,377405;14;06/06/2021 20:56:00;07/06/2021 00:56:00;20;0;0
ZP9696-06/06/2021 20:08:52-14;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;14;-23,6214;-70,379223;35;06/06/2021 21:01:03;07/06/2021 01:01:03;20;0;0
ZP9696-06/06/2021 20:08:52-15;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;15;-23,610917;-70,37815;12;06/06/2021 21:06:10;07/06/2021 01:06:10;20;0;0
ZP9696-06/06/2021 20:08:52-16;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;16;-23,601465;-70,376762;19;06/06/2021 21:09:10;07/06/2021 01:09:10;20;0;0
ZP9696-06/06/2021 20:08:52-17;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;17;-23,599078;-70,374852;23;06/06/2021 21:11:04;07/06/2021 01:11:04;20;0;0
ZP9696-06/06/2021 20:08:52-18;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;18;-23,597035;-70,377183;21;06/06/2021 21:12:35;07/06/2021 01:12:35;20;0;0
ZP9696-06/06/2021 20:08:52-19;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;19;-23.592430;-70.378548;18;06/06/2021 21:15:51;07/06/2021 01:15:51;20;0;0
ZP9696-06/06/2021 20:08:52-20;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;20;-23,586532;-70,379278;22;06/06/2021 21:18:09;07/06/2021 01:18:09;20;0;0
ZP9696-06/06/2021 20:08:52-21;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;21;-23,584798;-70,381228;23;06/06/2021 21:19:10;07/06/2021 01:19:10;20;0;0
ZP9696-06/06/2021 20:08:52-22;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;22;-23.578547;-70.380674;9;06/06/2021 21:21:47;07/06/2021 01:21:47;20;0;0
ZP9696-06/06/2021 20:08:52-23;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;23;-23,575422;-70,378443;26;06/06/2021 21:26:01;07/06/2021 01:26:01;20;0;0
ZP9696-06/06/2021 20:08:52-24;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;24;-23,57372;-70,382115;24;06/06/2021 21:29:01;07/06/2021 01:29:01;20;0;0
ZP9696-06/06/2021 20:08:52-25;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;25;-23,570395;-70,37952;14;06/06/2021 21:31:01;07/06/2021 01:31:01;20;0;0
ZP9696-06/06/2021 20:08:52-26;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;26;-23,570168;-70,377298;14;06/06/2021 21:32:01;07/06/2021 01:32:01;20;0;0
ZP9696-06/06/2021 20:08:52-27;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;27;-23,5646;-70,385357;7;06/06/2021 21:36:06;07/06/2021 01:36:06;20;0;0
ZP9696-06/06/2021 20:08:52-28;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;28;-23,563223;-70,390935;27;06/06/2021 21:40:15;07/06/2021 01:40:15;20;0;0
ZP9696-06/06/2021 20:08:52-29;96711420;77130027;202106;376;104;1;ZP9696;23024532;06/06/2021 20:08:52;07/06/2021 00:08:52;29;-23.555423;-70.391340;41;06/06/2021 21:41:33;07/06/2021 01:41:33;20;0;0
LVKR46-06/06/2021 20:31:33-1;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;1;-23.735081;-70.440404;29;06/06/2021 20:31:33;07/06/2021 00:31:33;20;0;0
LVKR46-06/06/2021 20:31:33-2;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;2;-23.702243;-70.423490;29;06/06/2021 20:31:33;07/06/2021 00:31:33;20;0;0
LVKR46-06/06/2021 20:31:33-3;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;3;-23,677957;-70,409048;32;06/06/2021 20:35:01;07/06/2021 00:35:01;20;0;0
LVKR46-06/06/2021 20:31:33-4;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;4;-23,67234;-70,405143;31;06/06/2021 20:39:01;07/06/2021 00:39:01;20;0;0
LVKR46-06/06/2021 20:31:33-5;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;5;-23,67035;-70,40136;26;06/06/2021 20:41:01;07/06/2021 00:41:01;20;0;0
LVKR46-06/06/2021 20:31:33-6;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;6;-23,664892;-70,396197;37;06/06/2021 20:44:01;07/06/2021 00:44:01;20;0;0
LVKR46-06/06/2021 20:31:33-7;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;7;-23,657225;-70,394412;13;06/06/2021 20:48:07;07/06/2021 00:48:07;20;0;0
LVKR46-06/06/2021 20:31:33-8;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;8;-23,648032;-70,401673;19;06/06/2021 20:57:02;07/06/2021 00:57:02;20;0;0
LVKR46-06/06/2021 20:31:33-9;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;9;-23,64713;-70,397985;10;06/06/2021 21:02:06;07/06/2021 01:02:06;20;0;0
LVKR46-06/06/2021 20:31:33-10;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;10;-23.648425;-70.391249;26;06/06/2021 21:07:34;07/06/2021 01:07:34;20;0;0
LVKR46-06/06/2021 20:31:33-11;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;11;-23,639207;-70,386423;21;06/06/2021 21:11:04;07/06/2021 01:11:04;20;0;0
LVKR46-06/06/2021 20:31:33-12;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;12;-23.631041;-70.385091;15;06/06/2021 21:15:35;07/06/2021 01:15:35;20;0;0
LVKR46-06/06/2021 20:31:33-13;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;13;-23,62961;-70,377373;0;06/06/2021 21:17:04;07/06/2021 01:17:04;20;0;0
LVKR46-06/06/2021 20:31:33-14;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;14;-23,62097;-70,378907;10;06/06/2021 21:23:00;07/06/2021 01:23:00;20;0;0
LVKR46-06/06/2021 20:31:33-15;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;15;-23,610413;-70,378153;25;06/06/2021 21:27:00;07/06/2021 01:27:00;20;0;0
LVKR46-06/06/2021 20:31:33-16;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;16;-23,601915;-70,377063;31;06/06/2021 21:30:00;07/06/2021 01:30:00;20;0;0
LVKR46-06/06/2021 20:31:33-17;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;17;-23,59978;-70,374827;20;06/06/2021 21:32:01;07/06/2021 01:32:01;20;0;0
LVKR46-06/06/2021 20:31:33-18;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;18;-23,597207;-70,378283;21;06/06/2021 21:34:01;07/06/2021 01:34:01;20;0;0
LVKR46-06/06/2021 20:31:33-19;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;19;-23.592430;-70.378548;13;06/06/2021 21:36:32;07/06/2021 01:36:32;20;0;0
LVKR46-06/06/2021 20:31:33-20;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;20;-23.586614;-70.380019;21;06/06/2021 21:38:32;07/06/2021 01:38:32;20;0;0
LVKR46-06/06/2021 20:31:33-21;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;21;-23,584335;-70,381247;25;06/06/2021 21:39:01;07/06/2021 01:39:01;20;0;0
LVKR46-06/06/2021 20:31:33-22;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;22;-23.578547;-70.380674;25;06/06/2021 21:41:35;07/06/2021 01:41:35;20;0;0
LVKR46-06/06/2021 20:31:33-23;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;23;-23,575378;-70,377755;28;06/06/2021 21:45:03;07/06/2021 01:45:03;20;0;0
LVKR46-06/06/2021 20:31:33-24;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;24;-23,572735;-70,382158;20;06/06/2021 21:48:03;07/06/2021 01:48:03;20;0;0
LVKR46-06/06/2021 20:31:33-25;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;25;-23,57039;-70,379605;19;06/06/2021 21:51:03;07/06/2021 01:51:03;20;0;0
LVKR46-06/06/2021 20:31:33-26;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;26;-23,570195;-70,377328;6;06/06/2021 21:52:00;07/06/2021 01:52:00;20;0;0
LVKR46-06/06/2021 20:31:33-27;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;27;-23.564537;-70.384818;16;06/06/2021 21:53:34;07/06/2021 01:53:34;20;0;0
LVKR46-06/06/2021 20:31:33-28;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;28;-23.563513;-70.391063;16;06/06/2021 21:53:34;07/06/2021 01:53:34;20;0;0
LVKR46-06/06/2021 20:31:33-29;96711420;77130027;202106;376;104;1;LVKR46;23025893;06/06/2021 20:31:33;07/06/2021 00:31:33;29;-23.555423;-70.391340;16;06/06/2021 21:53:34;07/06/2021 01:53:34;20;0;0
YB7798-08/06/2021 20:04:37-1;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;1;-23.735081;-70.440404;58;08/06/2021 20:04:37;09/06/2021 00:04:37;20;0;0
YB7798-08/06/2021 20:04:37-2;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;2;-23.702243;-70.423490;47;08/06/2021 20:09:37;09/06/2021 00:09:37;20;0;0
YB7798-08/06/2021 20:04:37-3;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;3;-23.678744;-70.409430;44;08/06/2021 20:13:36;09/06/2021 00:13:36;20;0;0
YB7798-08/06/2021 20:04:37-4;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;4;-23,67288;-70,403875;19;08/06/2021 20:17:09;09/06/2021 00:17:09;20;0;0
YB7798-08/06/2021 20:04:37-5;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;5;-23.669938;-70.401066;31;08/06/2021 20:18:40;09/06/2021 00:18:40;20;0;0
YB7798-08/06/2021 20:04:37-6;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;6;-23.664990;-70.396700;30;08/06/2021 20:21:36;09/06/2021 00:21:36;20;0;0
YB7798-08/06/2021 20:04:37-7;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;7;-23,657153;-70,394243;26;08/06/2021 20:24:00;09/06/2021 00:24:00;20;0;0
YB7798-08/06/2021 20:04:37-8;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;8;-23,647298;-70,400927;31;08/06/2021 20:33:00;09/06/2021 00:33:00;20;0;0
YB7798-08/06/2021 20:04:37-9;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;9;-23,647235;-70,398098;16;08/06/2021 20:34:00;09/06/2021 00:34:00;20;0;0
YB7798-08/06/2021 20:04:37-10;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;10;-23.648425;-70.391249;28;08/06/2021 20:37:36;09/06/2021 00:37:36;20;0;0
YB7798-08/06/2021 20:04:37-11;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;11;-23.638919;-70.386425;25;08/06/2021 20:41:32;09/06/2021 00:41:32;20;0;0
YB7798-08/06/2021 20:04:37-12;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;12;-23.631041;-70.385091;19;08/06/2021 20:43:31;09/06/2021 00:43:31;20;0;0
YB7798-08/06/2021 20:04:37-13;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;13;-23,629408;-70,377375;0;08/06/2021 20:46:00;09/06/2021 00:46:00;20;0;0
YB7798-08/06/2021 20:04:37-14;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;14;-23,621143;-70,379037;0;08/06/2021 20:52:00;09/06/2021 00:52:00;20;0;0
YB7798-08/06/2021 20:04:37-15;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;15;-23.610147;-70.378165;23;08/06/2021 20:57:35;09/06/2021 00:57:35;20;0;0
YB7798-08/06/2021 20:04:37-16;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;16;-23,601543;-70,377047;0;08/06/2021 21:00:00;09/06/2021 01:00:00;20;0;0
YB7798-08/06/2021 20:04:37-17;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;17;-23.599461;-70.374853;25;08/06/2021 21:01:36;09/06/2021 01:01:36;20;0;0
YB7798-08/06/2021 20:04:37-18;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;18;-23,596963;-70,376987;0;08/06/2021 21:03:10;09/06/2021 01:03:10;20;0;0
YB7798-08/06/2021 20:04:37-19;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;19;-23.592430;-70.378548;28;08/06/2021 21:05:31;09/06/2021 01:05:31;20;0;0
YB7798-08/06/2021 20:04:37-20;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;20;-23,586592;-70,380987;18;08/06/2021 21:08:08;09/06/2021 01:08:08;20;0;0
YB7798-08/06/2021 20:04:37-21;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;21;-23.583971;-70.381250;24;08/06/2021 21:09:36;09/06/2021 01:09:36;20;0;0
YB7798-08/06/2021 20:04:37-22;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;22;-23.578547;-70.380674;11;08/06/2021 21:10:36;09/06/2021 01:10:36;20;0;0
